changestimulusstate_id,hunger_arausal,sleep_arausal,pain_arausal,fear_arausal
707222,3.458500000000094,0.1815,0,0
707538,2.6745000000000387,0.18,0,0
707742,3.7595000000000893,0.18749876664439702,0,0
708118,2.680500000000039,0.1815,0,0
708937,3.7700000000000897,0.18,0,0
709133,3.4705000000000945,0.20352591094752606,0,0
709175,3.77450000000009,0.18743532862742135,0,0
709259,2.6880000000000392,0.182885256621388,0,0
709398,3.4765000000000947,0.2150858091071049,0,0
709651,3.78050000000009,0.18293037101350204,0,0
709656,3.78200000000009,0.18443037101350204,0,0
709662,3.78200000000009,0.18585253497625312,0,0
709667,3.7835000000000902,0.18735253497625312,0,0
709672,3.7835000000000902,0.18876607526339048,0,0
709677,3.7850000000000903,0.19026607526339048,0,0
709682,3.7850000000000903,0.19167058376057805,0,0
709687,3.7850000000000903,0.18,0,0
709693,3.7850000000000903,0.18,0,0
711613,3.4975000000000955,0.1979842375269947,0,0
712983,3.803000000000091,0.1815,0,0
733148,3.4115000000000997,0.18,0,0
733381,2.3050000000000437,0.18,0,0
733409,3.4160000000001,0.182061846659978,0,0
742663,2.368000000000046,0.18,0,0
744132,3.470000000000102,0.1815,0,0
744168,3.470000000000102,0.1825313952597645,0,0
744751,2.3815000000000466,0.1825157053795389,0,0
744901,3.471500000000102,0.1825470541566591,0,0
747353,3.9950000000000983,0.18,0,0
747367,2.392000000000047,0.18410907162069812,0,0
747594,3.4880000000001026,0.18419857394531725,0,0
747672,2.395000000000047,0.1815,0,0
747766,3.9980000000000984,0.1815,0,0
747871,3.4925000000001027,0.18,0,0
748071,2.3995000000000473,0.1815,0,0
748790,2.4010000000000473,0.18,0,0
749952,3.500000000000103,0.18430645352682637,0,0
750509,4.016000000000099,0.19129809500732656,0,0
750612,3.503000000000103,0.1815,0,0
750658,2.4100000000000477,0.18428104168892592,0,0
753639,3.5195000000001038,0.18,0,0
753652,3.5195000000001038,0.18,0,0
754133,2.4295000000000484,0.1844221639627509,0,0
755023,3.530000000000104,0.18,0,0
755132,2.4325000000000485,0.19173619157836877,0,0
757367,3.5450000000001047,0.19049950656036574,0,0
759151,3.5585000000001052,0.18745567510098612,0,0
759001,4.0595000000001,0.18449901336421415,0,0
759787,3.5600000000001053,0.1904261154854633,0,0
760572,3.5705000000001057,0.1917042286034125,0,0
760871,4.073000000000101,0.1815,0,0
761336,3.575000000000106,0.18439507750618794,0,0
762043,3.576500000000106,0.18,0,0
762056,4.077500000000101,0.1815,0,0
762958,4.082000000000101,0.18443037101350204,0,0
763035,2.4880000000000506,0.18,0,0
764145,3.5900000000001064,0.1815,0,0
764184,3.5900000000001064,0.18,0,0
764540,3.5915000000001065,0.18,0,0
765069,3.599000000000107,0.18419857394531752,0,0
765133,4.095500000000102,0.18,0,0
765441,4.095500000000102,0.18,0,0
765452,3.600500000000107,0.18266936896012279,0,0
765493,3.602000000000107,0.1853238774573104,0,0
765576,3.602000000000107,0.18,0,0
765618,3.603500000000107,0.18263949555301975,0,0
766079,3.605000000000107,0.18526384049660233,0,0
766629,4.103000000000102,0.18276791339748963,0,0
767152,4.107500000000102,0.18,0,0
767200,2.5045000000000512,0.1815,0,0
767540,4.107500000000102,0.18,0,0
768552,4.112000000000102,0.18419857394531752,0,0
768639,2.5150000000000516,0.1895520051817828,0,0
768678,3.6245000000001077,0.18,0,0
770713,2.521000000000052,0.1815,0,0
770752,4.127000000000103,0.18507844941642423,0,0
770757,4.128500000000103,0.18657844941642424,0,0
770762,4.128500000000103,0.18759415479596345,0,0
770767,4.130000000000103,0.18909415479596345,0,0
771019,2.521000000000052,0.182593690657293,0,0
772096,3.635000000000108,0.18,0,0
772675,4.139000000000103,0.18881206199403894,0,0
773051,4.139000000000103,0.18971837133674624,0,0
774356,4.1465000000001035,0.19180321042539036,0,0
774378,4.148000000000104,0.19330321042539036,0,0
774394,4.148000000000104,0.19411914814904818,0,0
776408,3.659000000000109,0.1821147433786122,0,0
776426,3.660500000000109,0.1836147433786122,0,0
776756,2.555500000000053,0.20309436338385128,0,0
778425,4.161500000000104,0.18219354647317362,0,0
778811,3.6770000000001097,0.1840540313573754,0,0
779852,4.1720000000001045,0.1863752035300865,0,0
780493,4.178000000000105,0.1815,0,0
780655,3.68000000000011,0.18403556157659728,0,0
780694,3.68150000000011,0.18553556157659729,0,0
780855,4.179500000000105,0.1815,0,0
782247,3.68450000000011,0.1815,0,0
782445,3.68600000000011,0.18350615582970245,0,0
782456,3.68600000000011,0.18401009847904523,0,0
783697,2.603500000000055,0.1860034523733015,0,0
783963,3.6995000000001106,0.19801700322564808,0,0
784075,2.605000000000055,0.182,0,0
784697,2.609500000000055,0.18350098663578585,0,0
784749,2.609500000000055,0.1840032056534843,0,0
785007,3.708500000000111,0.18202955961552283,0,0
785012,3.708500000000111,0.18,0,0
785018,3.708500000000111,0.18,0,0
785024,3.710000000000111,0.1815,0,0
785029,3.710000000000111,0.1820351117570558,0,0
785034,3.710000000000111,0.18,0,0
785040,3.710000000000111,0.18,0,0
784996,2.609500000000055,0.18,0,0
785071,2.6110000000000553,0.1815,0,0
785402,2.6125000000000553,0.18,0,0
785408,2.6140000000000554,0.1815,0,0
785413,2.6140000000000554,0.18200885637463562,0,0
785418,2.6155000000000554,0.18350885637463563,0,0
785423,2.6155000000000554,0.18402089799366622,0,0
785428,2.6170000000000555,0.18552089799366622,0,0
785433,2.6170000000000555,0.18603660641310188,0,0
785438,2.6185000000000556,0.18753660641310188,0,0
785855,3.7175000000001113,0.1815,0,0
786600,4.214000000000106,0.1815,0,0
786878,3.7265000000001116,0.18,0,0
787787,4.221500000000106,0.18405403135737522,0,0
787850,4.2245000000001065,0.18204112268715794,0,0
788466,2.635000000000056,0.18,0,0
788510,3.740000000000112,0.19320133083307475,0,0
789136,3.7445000000001123,0.18,0,0
791053,4.238000000000107,0.18,0,0
791364,2.6440000000000565,0.188564633207916,0,0
791685,2.6455000000000566,0.18,0,0
791951,2.6455000000000566,0.18,0,0
792387,4.248500000000107,0.1815,0,0
792562,3.767000000000113,0.18249999999999983,0,0
792955,3.767000000000113,0.18,0,0
793790,4.260500000000108,0.18831923826729638,0,0
794873,2.659000000000057,0.18,0,0
794885,2.660500000000057,0.1815,0,0
795558,4.271000000000108,0.1886270878826992,0,0
795933,3.7835000000001138,0.18266936896012248,0,0
797452,4.275500000000108,0.18245294584334057,0,0
797468,4.275500000000108,0.18,0,0
797493,4.2770000000001085,0.1815,0,0
799126,3.8045000000001146,0.1815,0,0
799602,3.8060000000001146,0.1815,0,0
799607,3.8060000000001146,0.18286448431371058,0,0
799612,3.8075000000001147,0.18436448431371058,0,0
799617,3.8075000000001147,0.1857395398485257,0,0
799622,3.8075000000001147,0.18,0,0
800023,4.289000000000109,0.1815,0,0
800031,4.289000000000109,0.1825936906572927,0,0
800051,3.810500000000115,0.18578033412757552,0,0
800049,4.290500000000109,0.18520276227799082,0,0
800600,2.6920000000000583,0.18262434494358226,0,0
800891,4.293500000000109,0.19046660277459254,0,0
801105,3.8225000000001153,0.2092458653293437,0,0
801564,2.6950000000000585,0.1815,0,0
802353,2.6965000000000585,0.1853238774573098,0,0
802696,4.3040000000001095,0.18963845884096928,0,0
802738,4.30550000000011,0.19237933567801999,0,0
804334,3.8495000000001163,0.18,0,0
804344,4.31600000000011,0.18,0,0
804412,2.713000000000059,0.1815,0,0
804564,2.714500000000059,0.1843187119948742,0,0
804597,2.714500000000059,0.18564936792753592,0,0
805489,3.8510000000001163,0.18,0,0
805933,4.32200000000011,0.18288525662138777,0,0
807363,2.73250000000006,0.1814455032620941,0,0
808311,4.332500000000111,0.18,0,0
810993,3.870500000000117,0.18291354028713738,0,0
811519,4.3565000000001115,0.18,0,0
811577,4.358000000000112,0.1815,0,0
814966,4.386500000000113,0.18,0,0
815467,2.7775000000000616,0.18,0,0
815675,2.7790000000000616,0.182938153340022,0,0
815739,2.7790000000000616,0.18,0,0
815810,4.392500000000113,0.1813535533905934,0,0
815823,4.392500000000113,0.18,0,0
815877,2.7805000000000617,0.1815,0,0
818523,4.412000000000114,0.20347670409845872,0,0
818789,4.415000000000114,0.18,0,0
818601,2.785000000000062,0.18,0,0
820017,3.9305000000001193,0.18236050444698054,0,0
820085,2.7970000000000623,0.18849164148050088,0,0
708714,2.685000000000039,0.1815,0,0
708872,3.4690000000000945,0.19919020669763762,0,0
709552,3.4765000000000947,0.18,0,0
709566,3.478000000000095,0.1815,0,0
709708,3.479500000000095,0.1815,0,0
710452,3.7850000000000903,0.18,0,0
710821,3.4900000000000952,0.1855489550864158,0,0
711297,3.4945000000000954,0.19377134788121203,0,0
712908,3.505000000000096,0.21133024675898487,0,0
713381,3.803000000000091,0.18,0,0
713575,3.509500000000096,0.22023557121307916,0,0
713858,2.2150000000000403,0.19499189007743536,0,0
714740,3.806000000000091,0.1854953975449263,0,0
715743,3.8135000000000914,0.18959552586744266,0,0
716730,3.5230000000000965,0.18,0,0
719433,2.2450000000000414,0.18,0,0
719493,3.532000000000097,0.18623615950339822,0,0
721796,3.5440000000000973,0.18447756589463554,0,0
722516,2.257000000000042,0.18,0,0
723151,3.860000000000093,0.18220610737385387,0,0
724142,2.264500000000042,0.1909692442305656,0,0
725544,3.8660000000000934,0.18,0,0
725565,3.8660000000000934,0.18,0,0
726825,3.5740000000000984,0.18407623444421398,0,0
726801,2.2750000000000425,0.18,0,0
727330,3.5770000000000985,0.1881302658015894,0,0
727384,2.2765000000000426,0.1820864597128628,0,0
728071,2.282500000000043,0.1877093116837253,0,0
729453,3.590500000000099,0.1815,0,0
730084,3.8945000000000944,0.18553556157659729,0,0
730558,3.398000000000099,0.1840061616670412,0,0
730638,3.8960000000000945,0.18,0,0
730676,3.8960000000000945,0.18,0,0
730695,3.8975000000000946,0.1815,0,0
730952,3.8990000000000946,0.18200394264934278,0,0
730957,3.8990000000000946,0.18,0,0
730963,3.9005000000000947,0.1815,0,0
730968,3.9005000000000947,0.18200221901769847,0,0
730973,3.9005000000000947,0.18,0,0
731766,3.911000000000095,0.1815,0,0
734196,3.9200000000000954,0.1835198531571615,0,0
734695,3.4220000000001,0.18,0,0
734991,2.315500000000044,0.19352240722698222,0,0
735020,3.4220000000001,0.18,0,0
735328,3.9290000000000957,0.18,0,0
735390,3.930500000000096,0.1815,0,0
735452,2.3215000000000443,0.18808959293397237,0,0
735457,2.3230000000000444,0.18958959293397237,0,0
736404,2.3290000000000446,0.182061846659978,0,0
736536,3.936500000000096,0.1815,0,0
736563,3.4295000000001004,0.1836355156862892,0,0
736721,2.3320000000000447,0.18563147564647595,0,0
736809,2.3335000000000448,0.18770931168372487,0,0
737287,3.9425000000000963,0.18640690676088048,0,0
737332,3.9440000000000963,0.18790690676088048,0,0
737476,3.9440000000000963,0.18,0,0
737875,3.9485000000000965,0.18437483447829892,0,0
738098,3.4340000000001005,0.18,0,0
738197,3.4355000000001006,0.18219354647317337,0,0
738519,3.4370000000001006,0.184399653847027,0,0
738563,3.9515000000000966,0.18,0,0
739712,3.9560000000000968,0.1815,0,0
740456,3.963500000000097,0.18923510517243453,0,0
740716,3.450500000000101,0.1815,0,0
740731,3.450500000000101,0.1823306310398772,0,0
742264,2.365000000000046,0.18,0,0
742280,3.4580000000001014,0.1815,0,0
742669,3.4610000000001016,0.1815,0,0
742752,2.368000000000046,0.18,0,0
742766,2.369500000000046,0.1815,0,0
742779,2.369500000000046,0.18239092837930157,0,0
742788,2.369500000000046,0.18,0,0
742794,2.371000000000046,0.1815,0,0
742746,3.4610000000001016,0.18,0,0
743302,2.3725000000000462,0.18482809211018672,0,0
743328,3.9815000000000977,0.1815,0,0
743342,2.3740000000000463,0.1815,0,0
744327,2.3800000000000465,0.1839842946204608,0,0
746833,3.9950000000000983,0.18,0,0
748207,4.004000000000098,0.18546787208692034,0,0
748761,3.495500000000103,0.18,0,0
749215,3.497000000000103,0.1827938926261461,0,0
749937,2.4070000000000475,0.1815,0,0
752094,4.020500000000099,0.18,0,0
753980,4.031000000000099,0.19026607526338998,0,0
754427,2.4295000000000484,0.1858525349762528,0,0
756838,4.0505000000001,0.18,0,0
757335,3.5435000000001047,0.18899950656036574,0,0
758270,2.450500000000049,0.18299778098230152,0,0
758279,2.450500000000049,0.18,0,0
758725,3.552500000000105,0.1815,0,0
760480,4.071500000000101,0.18297044038447716,0,0
761223,2.47600000000005,0.22775189058221704,0,0
761489,2.47750000000005,0.2306973938443113,0,0
762336,2.4805000000000503,0.1815,0,0
762670,2.4880000000000506,0.18,0,0
762703,3.579500000000106,0.18,0,0
762818,4.080500000000101,0.18293037101350204,0,0
762749,2.4880000000000506,0.18,0,0
763095,2.4895000000000507,0.1815,0,0
763140,2.4910000000000507,0.18573953984852615,0,0
763540,4.085000000000101,0.19167058376057805,0,0
764202,2.492500000000051,0.18,0,0
764226,2.492500000000051,0.18,0,0
764473,3.5915000000001065,0.1815,0,0
764662,4.094000000000102,0.19721570091965993,0,0
765173,4.095500000000102,0.18,0,0
766595,3.609500000000107,0.18257821723252027,0,0
770272,3.632000000000108,0.1815,0,0
771657,4.131500000000103,0.1925784494164247,0,0
772044,4.133000000000103,0.1824686047402355,0,0
772508,2.527000000000052,0.1825313952597648,0,0
772619,3.636500000000108,0.18,0,0
772745,3.6380000000001083,0.1822871103542176,0,0
772812,2.530000000000052,0.18654710063930402,0,0
773651,2.5375000000000525,0.1873588839667944,0,0
774774,2.5390000000000525,0.1824063093427073,0,0
774811,2.5405000000000526,0.1839063093427073,0,0
775098,2.5420000000000527,0.1815,0,0
776929,4.157000000000104,0.1867366890575849,0,0
777163,4.158500000000104,0.1815,0,0
777255,4.158500000000104,0.18,0,0
777334,3.6665000000001093,0.18832941623942265,0,0
777730,3.6680000000001094,0.18982941623942265,0,0
778026,4.160000000000104,0.18,0,0
778829,2.5690000000000537,0.18,0,0
779867,4.173500000000105,0.1878752035300865,0,0
779892,4.173500000000105,0.18848012602389874,0,0
781078,3.68300000000011,0.18,0,0
783492,3.6950000000001104,0.19200468572890447,0,0
783680,3.6980000000001105,0.19550690474660293,0,0
784007,2.605000000000055,0.1815,0,0
784208,2.606500000000055,0.1815,0,0
784377,4.1975000000001055,0.18200615582970245,0,0
784410,3.7025000000001107,0.18,0,0
784596,3.7040000000001108,0.18201570841943565,0,0
784610,3.705500000000111,0.18351570841943565,0,0
785339,3.714500000000111,0.18614320589883063,0,0
785371,2.6125000000000553,0.18401009847904515,0,0
786029,4.209500000000106,0.18350098663578585,0,0
786352,4.211000000000106,0.1855032056534843,0,0
786396,4.211000000000106,0.18600714830282705,0,0
787244,2.627500000000056,0.18817831765588644,0,0
787256,2.629000000000056,0.18967831765588644,0,0
787272,3.7295000000001117,0.1821464466094066,0,0
787277,2.629000000000056,0.180561846659978,0,0
787293,3.731000000000112,0.18430417305644214,0,0
787331,3.731000000000112,0.18,0,0
788730,3.7430000000001122,0.19694681012519943,0,0
788919,3.7445000000001123,0.18,0,0
789187,3.7460000000001124,0.1815,0,0
789873,2.6365000000000562,0.1815,0,0
789957,3.7475000000001124,0.18230142605468244,0,0
789968,3.7475000000001124,0.18,0,0
789974,3.7475000000001124,0.18,0,0
789980,3.7475000000001124,0.18,0,0
789986,3.7490000000001125,0.1815,0,0
789991,3.7490000000001125,0.1823159377236575,0,0
789996,3.7505000000001125,0.1838159377236575,0,0
790633,4.236500000000107,0.18,0,0
790866,4.236500000000107,0.18,0,0
790996,3.759500000000113,0.18867289277842594,0,0
791115,4.238000000000107,0.18,0,0
791344,4.239500000000107,0.1815,0,0
793144,4.254500000000108,0.18,0,0
793152,3.768500000000113,0.1825157053795389,0,0
793870,4.260500000000108,0.18,0,0
794198,2.656000000000057,0.18,0,0
794792,3.7760000000001135,0.1825936906572927,0,0
795701,3.7820000000001137,0.19312111127177986,0,0
796377,3.786500000000114,0.18685343123646467,0,0
797302,2.6710000000000576,0.1815,0,0
797312,2.6710000000000576,0.18240630934270696,0,0
797327,3.794000000000114,0.18699539754492575,0,0
797332,2.6725000000000576,0.1848280921101867,0,0
800002,4.287500000000109,0.18,0,0
800070,3.812000000000115,0.18728033412757553,0,0
800087,3.812000000000115,0.1886848426247629,0,0
800301,2.6905000000000583,0.1815,0,0
800901,3.821000000000115,0.20483457449026884,0,0
802483,2.6965000000000585,0.18,0,0
803826,3.846500000000116,0.1859967943465157,0,0
804525,2.713000000000059,0.1828187119948742,0,0
805146,4.31900000000011,0.18,0,0
805468,3.8510000000001163,0.18,0,0
710752,3.485500000000095,0.18999164148050085,0,0
710757,3.485500000000095,0.19129809500732745,0,0
710762,3.485500000000095,0.18,0,0
710768,3.487000000000095,0.1815,0,0
710773,3.487000000000095,0.18279389262614634,0,0
710778,3.487000000000095,0.18,0,0
710784,3.488500000000095,0.1815,0,0
710789,3.488500000000095,0.18278104168892617,0,0
710794,3.4900000000000952,0.18428104168892617,0,0
711107,3.7895000000000905,0.18,0,0
711271,3.4945000000000954,0.19254435263134212,0,0
711341,2.70300000000004,0.1815,0,0
711511,3.4960000000000955,0.1964842375269947,0,0
711449,2.70300000000004,0.18,0,0
712796,3.801500000000091,0.18,0,0
712895,3.5035000000000958,0.20983024675898487,0,0
715154,3.514000000000096,0.1866097207734417,0,0
715196,3.514000000000096,0.18764111603320652,0,0
715651,3.8105000000000913,0.1854114635911002,0,0
716260,2.228500000000041,0.1815,0,0
716362,3.5230000000000965,0.18,0,0
716437,3.8150000000000914,0.18,0,0
716995,3.8225000000000917,0.19040532445409428,0,0
717542,2.234500000000041,0.19242155058357682,0,0
718817,3.8360000000000922,0.182437333383218,0,0
718833,3.5275000000000967,0.18,0,0
719221,3.8375000000000923,0.18242178276748003,0,0
719325,3.8375000000000923,0.18,0,0
719513,3.532000000000097,0.18708165100621088,0,0
720113,2.2465000000000415,0.18233063103987748,0,0
720128,2.2465000000000415,0.18,0,0
720581,3.535000000000097,0.18383063103987748,0,0
722911,3.5530000000000976,0.18500835851949982,0,0
724568,3.559000000000098,0.1935300086589931,0,0
724641,3.560500000000098,0.19503000865899311,0,0
725501,3.562000000000098,0.1820954915028126,0,0
725597,3.8690000000000935,0.1842819622956962,0,0
725700,3.565000000000098,0.18416429575011187,0,0
726237,3.8735000000000936,0.18210492249381224,0,0
726552,3.5710000000000983,0.18,0,0
726558,3.5725000000000984,0.1815,0,0
727140,3.879500000000094,0.1815,0,0
727646,3.5785000000000986,0.19015011895875097,0,0
728076,3.584500000000099,0.1815,0,0
728265,2.282500000000043,0.18826380842163118,0,0
728780,2.284000000000043,0.1815,0,0
729026,3.887000000000094,0.18,0,0
729220,3.589000000000099,0.18,0,0
729379,2.287000000000043,0.1815,0,0
729647,2.288500000000043,0.18202955961552295,0,0
729702,2.288500000000043,0.18,0,0
729708,2.288500000000043,0.18,0,0
729714,2.288500000000043,0.18,0,0
729720,2.290000000000043,0.1815,0,0
729725,2.290000000000043,0.18202447174185246,0,0
729743,2.290000000000043,0.18,0,0
729942,3.593500000000099,0.1815,0,0
730132,3.8945000000000944,0.18604760319562794,0,0
730050,3.395000000000099,0.18,0,0
732967,2.3050000000000437,0.18,0,0
733202,3.4130000000000997,0.1815,0,0
733214,3.4130000000000997,0.18204758647376693,0,0
733219,3.4145000000001,0.18354758647376693,0,0
733224,3.4145000000001,0.18410208321167268,0,0
733233,3.4145000000001,0.18,0,0
733364,3.9155000000000952,0.1820120416190306,0,0
733560,2.3050000000000437,0.18,0,0
733929,3.4175000000001,0.18206962898649795,0,0
734138,3.4175000000001,0.18,0,0
735064,2.315500000000044,0.18,0,0
735146,3.9260000000000956,0.1921977054325174,0,0
735184,3.4220000000001,0.18,0,0
735373,2.3200000000000442,0.18606003331844953,0,0
736048,3.935000000000096,0.18,0,0
736323,3.935000000000096,0.18,0,0
736473,3.935000000000096,0.18,0,0
739189,3.9545000000000967,0.1815,0,0
739464,3.9545000000000967,0.18,0,0
739835,2.3500000000000454,0.18,0,0
741111,3.4535000000001013,0.18086050444698024,0,0
741128,3.4550000000001013,0.18236050444698024,0,0
741888,2.3545000000000456,0.1815,0,0
745095,3.473000000000102,0.1840470541566591,0,0
745100,3.987500000000098,0.18,0,0
745528,3.987500000000098,0.18,0,0
745699,3.990500000000098,0.18260907162069812,0,0
747576,3.9965000000000983,0.18,0,0
747908,2.396500000000047,0.18116936896012248,0,0
747926,3.494000000000103,0.1815,0,0
747940,3.494000000000103,0.18276791339748935,0,0
747952,3.495500000000103,0.18426791339748935,0,0
748068,3.495500000000103,0.18554895508641528,0,0
749184,3.497000000000103,0.1815,0,0
751740,3.5075000000001033,0.18,0,0
751776,3.5090000000001034,0.1815,0,0
751908,4.020500000000099,0.1843644843137106,0,0
752067,3.5090000000001034,0.1828852566213878,0,0
752278,2.422000000000048,0.1914783498605067,0,0
760199,2.46850000000005,0.21144959601473443,0,0
760530,3.5705000000001057,0.19029068831627513,0,0
761123,2.47450000000005,0.22479947705598397,0,0
762430,4.079000000000101,0.182938153340022,0,0
763014,4.082000000000101,0.18585253497625312,0,0
763951,4.089500000000101,0.1886553896623913,0,0
764925,3.5960000000001067,0.18,0,0
764939,3.5960000000001067,0.18,0,0
765044,4.095500000000102,0.18,0,0
766312,2.500000000000051,0.18279389262614637,0,0
768380,3.6230000000001077,0.1848902792265589,0,0
768916,4.115000000000102,0.19070651367897043,0,0
769551,4.1180000000001025,0.18413949555301976,0,0
770020,2.519500000000052,0.18,0,0
770067,3.630500000000108,0.1815,0,0
770452,4.124000000000103,0.1825626666167823,0,0
770501,2.519500000000052,0.18,0,0
771698,3.635000000000108,0.18699206026634801,0,0
772152,4.133000000000103,0.18,0,0
772158,4.133000000000103,0.18,0,0
772164,4.134500000000103,0.1815,0,0
772169,4.134500000000103,0.1824529458433409,0,0
772174,4.136000000000103,0.1839529458433409,0,0
772179,4.136000000000103,0.1848902792265589,0,0
772316,3.635000000000108,0.18,0,0
772328,3.636500000000108,0.1815,0,0
772441,2.525500000000052,0.18254705415665942,0,0
772626,4.137500000000103,0.18731206199403894,0,0
773160,4.139000000000103,0.18,0,0
773974,3.6470000000001086,0.18371895831107407,0,0
774106,2.5375000000000525,0.18,0,0
774802,4.151000000000104,0.19792057420373094,0,0
774828,2.5405000000000526,0.18479723772200918,0,0
775060,2.5405000000000526,0.18,0,0
776052,2.546500000000053,0.18941228204608848,0,0
776184,2.549500000000053,0.19402964582442905,0,0
776626,3.660500000000109,0.18,0,0
777502,2.5600000000000533,0.2097515156712899,0,0
778277,4.161500000000104,0.1815,0,0
779300,3.6770000000001097,0.18,0,0
780216,3.67850000000011,0.18201985315716157,0,0
780701,2.578000000000054,0.18625978725292452,0,0
780821,2.579500000000054,0.18832941623942265,0,0
780836,2.581000000000054,0.18982941623942265,0,0
780930,3.68300000000011,0.18,0,0
781206,4.179500000000105,0.18,0,0
781228,2.5840000000000543,0.19449334611107374,0,0
781412,2.5885000000000544,0.20006958055528776,0,0
781434,2.5885000000000544,0.18,0,0
781471,4.182500000000105,0.18356184665997813,0,0
781691,3.68300000000011,0.18,0,0
782086,3.68300000000011,0.18,0,0
782288,4.185500000000105,0.18,0,0
783193,4.190000000000105,0.18608914311443134,0,0
783205,2.5975000000000548,0.18753660641310205,0,0
783334,4.194500000000105,0.18,0,0
783935,4.196000000000105,0.1815,0,0
784031,4.196000000000105,0.18,0,0
784223,3.7010000000001106,0.18200885637463562,0,0
784319,3.7025000000001107,0.18402089799366622,0,0
785861,2.6200000000000556,0.18202447174185238,0,0
785985,3.7190000000001113,0.18414746502374685,0,0
786078,3.7205000000001114,0.18623392473660946,0,0
786111,2.6200000000000556,0.18,0,0
786456,4.212500000000106,0.1815,0,0
788034,3.738500000000112,0.19025028591949059,0,0
788887,3.7445000000001123,0.18,0,0
791038,2.6440000000000565,0.18790690676088045,0,0
791634,2.6455000000000566,0.18,0,0
791834,2.6455000000000566,0.18,0,0
792522,4.2500000000001075,0.18369354647317337,0,0
793122,3.768500000000113,0.1815,0,0
793619,4.257500000000108,0.18453212791307907,0,0
793661,3.7730000000001134,0.19015682141274445,0,0
794020,2.653000000000057,0.18,0,0
794558,3.7745000000001134,0.18,0,0
794683,4.263500000000108,0.1838159377236575,0,0
794705,4.263500000000108,0.18464656876353472,0,0
794711,4.265000000000108,0.18614656876353472,0,0
794720,4.265000000000108,0.1869920602663471,0,0
794777,4.266500000000108,0.1823605044469802,0,0
795030,2.660500000000057,0.18230142605468244,0,0
797437,4.275500000000108,0.1815,0,0
797825,4.2785000000001085,0.18495289936069595,0,0
797862,4.280000000000109,0.18645289936069595,0,0
799165,2.6890000000000582,0.189187938005961,0,0
799436,3.8045000000001146,0.18285355339059314,0,0
717162,3.5230000000000965,0.18,0,0
717377,3.5230000000000965,0.18,0,0
717494,3.825500000000092,0.1840626666167823,0,0
717770,3.828500000000092,0.1815,0,0
717927,2.2420000000000413,0.1823756550564177,0,0
717899,3.834500000000092,0.18492155058357637,0,0
718441,3.5275000000000967,0.1815,0,0
718944,3.5275000000000967,0.18,0,0
719830,3.8390000000000923,0.1815,0,0
720018,2.2450000000000414,0.18,0,0
720505,3.8465000000000926,0.1815,0,0
720552,3.8465000000000926,0.18233063103987748,0,0
722062,3.5485000000000975,0.1815,0,0
723843,3.861500000000093,0.18219354647317362,0,0
726852,3.8765000000000938,0.1820864597128628,0,0
727202,2.2765000000000426,0.1815,0,0
727608,2.2765000000000426,0.18,0,0
727662,3.5800000000000987,0.19165011895875098,0,0
727695,2.2795000000000427,0.18357783603724906,0,0
729506,3.8900000000000943,0.18,0,0
729530,3.8930000000000944,0.18351985315716157,0,0
730172,3.8960000000000945,0.18754760319562794,0,0
730460,2.2930000000000432,0.1820157084194357,0,0
730610,3.399500000000099,0.1855061616670412,0,0
731048,2.2960000000000433,0.18603660641310205,0,0
731496,3.908000000000095,0.18550024671981713,0,0
732072,2.2990000000000435,0.19004670489214728,0,0
732116,2.2990000000000435,0.18,0,0
732122,2.3005000000000435,0.1815,0,0
732372,3.4085000000000996,0.18405403135737522,0,0
732383,3.912500000000095,0.18,0,0
732876,2.3050000000000437,0.182,0,0
733066,2.3050000000000437,0.18,0,0
733696,2.3065000000000437,0.1815,0,0
734638,3.9215000000000955,0.1860738845145367,0,0
734961,2.314000000000044,0.1915135508523466,0,0
734971,2.314000000000044,0.19202240722698222,0,0
735152,3.9275000000000957,0.1936977054325174,0,0
735157,3.9275000000000957,0.19425220217042316,0,0
735162,3.9290000000000957,0.19575220217042316,0,0
735167,3.9290000000000957,0.19631404883040116,0,0
735400,3.4235000000001,0.18210492249381205,0,0
735483,2.3230000000000444,0.19012470469102818,0,0
735526,2.3245000000000444,0.19216582737818613,0,0
735563,2.3260000000000445,0.19366582737818613,0,0
735609,3.4250000000001,0.18360492249381205,0,0
736951,3.4310000000001004,0.18643968874273137,0,0
737384,2.338000000000045,0.18,0,0
737556,3.9455000000000964,0.1815,0,0
737632,3.9470000000000964,0.1815,0,0
738387,3.9515000000000966,0.18879990016322634,0,0
738708,3.9530000000000967,0.18,0,0
739222,3.9545000000000967,0.18224547929212467,0,0
739772,2.3500000000000454,0.18,0,0
740046,3.447500000000101,0.1994154163200323,0,0
740603,2.3515000000000454,0.1815,0,0
741105,3.965000000000097,0.18,0,0
742304,2.366500000000046,0.18236050444698024,0,0
746105,3.473000000000102,0.18,0,0
746179,3.474500000000102,0.1815,0,0
746229,3.993500000000098,0.18412434494358226,0,0
746461,2.3860000000000468,0.1901568214127445,0,0
747102,3.4835000000001024,0.19202742061448716,0,0
747138,3.4835000000001024,0.19319678957460967,0,0
747701,3.4880000000001026,0.18541146359109964,0,0
747707,3.4895000000001026,0.18691146359109964,0,0
747712,3.4895000000001026,0.18813845884096927,0,0
747717,3.4910000000001027,0.18963845884096928,0,0
747722,3.4910000000001027,0.19087933567801998,0,0
